Fecha,Partida,Descripcion,Pais,Region,Unidad,Cantidad,FOB
20220201,7323.10.00,"Iron or steel wool; iron or steel pot scourers and scouring or polishing pads, gloves and the like",China,Asia oriental y el Pacifico,kilograms,455,"3,397"
20220201,7326.90.86,"Iron or steel, articles, nesoi",Brazil,America Latina,kilograms,298,"3,635"
20220101,7310.10.00,"Iron/steel, tanks, casks, drums, cans, boxes & siml. cont. for any material (o/than compress./liq.gas), w/cap. of 50+ l but n/o 300 l",Spain,Europa y Asia central,kilograms,"1,737","2,257"
20220201,7318.16.00,"Iron or steel, nuts",Finland,Europa y Asia central,kilograms,40,"4,061"
20220101,7307.91.50,"Iron or steel (o/than stainless), not cast, flanges for tubes/pipes, not forged or forged and machined, tooled & processed after forging",India,Asia meridional,kilograms,"1,254","2,849"
20220201,7317.00.55,"Iron or steel, nails, tacks, corrugated nails, staples & similar arts., of one piece construction, made of round wire, nesoi",Taiwan,Asia oriental y el Pacifico,kilograms,304,"3,904"
20220101,7216.61.00,"Iron/nonalloy steel, angles, shapes & sections nesoi, not further worked than cold-formed or cold-finished, from flat-rolled products",Mexico,America Latina,kilograms,932,"3,722"
20220101,7326.90.86,"Iron or steel, articles, nesoi",Portugal,Europa y Asia central,kilograms,"1,104","3,696"
20220201,7326.90.25,"Iron or steel, cable or inner wire for caliper and cantilever brakes and casing therefore, whether or not cut to length",Colombia,America Latina,kilograms,261,"4,737"
20220201,7318.15.80,"Iron or steel, screws and bolts, nesoi, having shanks or threads 6 mm or more in diameter",United Kingdom,Europa y Asia central,kilograms,2,"5,040"
20220201,7318.14.50,"Iron or steel, self-tapping screws, w/shanks or threads 6 mm or more in diameter",Italy,Europa y Asia central,kilograms,"1,068","4,129"
20220201,7307.91.10,"Iron or nonalloy steel, flanges for tubes/pipes, forged, not machined, not tooled and not otherwise processed after forging",Spain,Europa y Asia central,kilograms,283,"4,973"
20220201,7308.90.60,"Iron or steel, columns, pillars, posts, beams and girders, nesoi",Dominican Rep,Gran Caribe,kilograms,230,"5,135"
20220201,7307.99.50,"Iron/steel (o/than stainless), n/cast, fittings for tubes/pipes, nesoi, not forged or forged and machined, tooled & processed after forging",China,Asia oriental y el Pacifico,kilograms,"1,427","4,279"
20220201,7315.12.00,"Iron or steel, articulated link chain (other than roller chain)",Israel,Oriente Medio y Norte de Africa,kilograms,366,"5,429"
20220101,7325.10.00,"Nonmalleable cast iron, articles, nesoi",Spain,Europa y Asia central,kilograms,38,"5,814"
20220201,7320.20.10,"Iron or steel, helical springs, suitable for motor-vehicle suspension",Japan,Asia oriental y el Pacifico,kilograms,184,"5,726"
20220101,7307.92.30,"Iron or steel (o/than stainless), not cast, threaded sleeves (couplings) for tubes/pipes",China,Asia oriental y el Pacifico,kilograms,"1,928","4,135"
20220201,7313.00.00,"Iron/steel, barbed wire; iron/steel, twisted hoop or single flat wire and loosely twisted double wire, of a kind used for fencing",China,Asia oriental y el Pacifico,kilograms,"1,992","4,075"
20220201,7306.30.50,"Iron or nonalloy steel, welded, w/circ. x-sect & ext. diam. 406.4mm or less, pipes, tubes & holl. prof., w/wall thick. of 1.65 mm or more",United Kingdom,Europa y Asia central,kilograms,380,"5,694"
20220101,7323.10.00,"Iron or steel wool; iron or steel pot scourers and scouring or polishing pads, gloves and the like",China,Asia oriental y el Pacifico,kilograms,730,"5,378"
20220201,7318.15.20,"Iron or steel, bolts and bolts & their nuts or washers, imported in the same shipment",Italy,Europa y Asia central,kilograms,62,"6,250"
20220101,7307.19.90,"Cast iron or steel, fittings for tubes or pipes, nesoi",China,Asia oriental y el Pacifico,kilograms,559,"6,360"
20220101,7314.31.50,"Iron/steel, grill and netting, of wire, welded at the intersection, plated or coated with zinc, nesoi",Mexico,America Latina,kilograms,"1,561","5,366"
20220201,7317.00.65,"Iron or steel, nails, tacks, corrugated nails, staples & similar arts., of one piece construction, not made of round wire, nesoi",China,Asia oriental y el Pacifico,kilograms,"2,635","4,557"
20220101,7318.16.00,"Iron or steel, nuts",India,Asia meridional,kilograms,"3,724","4,040"
20220101,7216.99.00,"Iron/nonalloy steel, angles, shapes & sections nesoi,further wkd. than cold-formed or cold-finished and not from flat-rolled products",Mexico,America Latina,kilograms,"1,294","6,837"
20220101,7318.22.00,"Iron or steel, washers (o/than spring washers and other lock washers)",India,Asia meridional,kilograms,"3,916","4,249"
20220201,7318.15.20,"Iron or steel, bolts and bolts & their nuts or washers, imported in the same shipment",Finland,Europa y Asia central,kilograms,82,"8,347"
20220201,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Canada,America del Norte,kilograms,"1,569","7,084"
20220201,7306.61.50,"Iron or nonalloy steel, welded, w/square or rectangular x-sect, tubes, pipes and hollow profiles, w/wall thickness less than 4 mm",Dominican Rep,Gran Caribe,kilograms,"3,872","5,360"
20220101,7312.10.70,"Iron/steel (o/stainless), ropes, cables & cordage (o/than stranded wire), n/elect. insul., fitted with fittings or made up into articles",Japan,Asia oriental y el Pacifico,kilograms,389,"8,892"
20220201,7307.21.10,"Stainless steel, flanges for tubes/pipes, forged, not machined, not tooled and not otherwise processed after forging",Netherlands,Europa y Asia central,kilograms,384,"9,031"
20220101,7213.91.30,"Iron/nonalloy steel, nesoi, hot-rolled bars & rods in irregularly wound coils, w/cir. x-sect. diam. <14mm, n/tempered/treated/partly mfd",Argentina,America Latina,kilograms,"6,475","3,225"
20220101,7326.90.86,"Iron or steel, articles, nesoi",France,Europa y Asia central,kilograms,271,"9,663"
20220201,7326.90.86,"Iron or steel, articles, nesoi",France,Europa y Asia central,kilograms,135,"9,924"
20220101,7306.30.10,"Iron or nonalloy steel, welded, w/circ. x-sect & ext. diam. 406.4mm or less, tubes, pipes, hollow profiles, w/wall thick. less than 1.65 mm",China,Asia oriental y el Pacifico,kilograms,"5,252","4,969"
20220101,7314.42.00,"Iron/steel, grill, netting and fencing, of wire, not welded at the intersection, coated with plastics",Mexico,America Latina,kilograms,"2,333","8,024"
20220101,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Dominican Rep,Gran Caribe,kilograms,277,"10,267"
20220201,7318.15.20,"Iron or steel, bolts and bolts & their nuts or washers, imported in the same shipment",Taiwan,Asia oriental y el Pacifico,kilograms,"1,004","9,552"
20220201,7318.16.00,"Iron or steel, nuts",China,Asia oriental y el Pacifico,kilograms,"4,892","6,631"
20220201,7308.30.50,"Iron or steel (o/than stainless), doors, windows and their frames, and thresholds for doors",United Kingdom,Europa y Asia central,kilograms,171,"11,784"
20220101,7308.90.60,"Iron or steel, columns, pillars, posts, beams and girders, nesoi",Mexico,America Latina,kilograms,"2,644","9,869"
20220101,7318.14.50,"Iron or steel, self-tapping screws, w/shanks or threads 6 mm or more in diameter",Taiwan,Asia oriental y el Pacifico,kilograms,"2,450","10,148"
20220101,7326.90.25,"Iron or steel, cable or inner wire for caliper and cantilever brakes and casing therefore, whether or not cut to length",Taiwan,Asia oriental y el Pacifico,kilograms,"1,279","11,533"
20220101,7216.40.00,"Iron/nonalloy steel, L or T-sections, not further worked than hot-rolled, hot-drawn or extruded, w/height 80 mm or more",Mexico,America Latina,kilograms,"6,358","6,563"
20220201,7217.20.45,"Iron/nonalloy steel, round wire, w/0.25% or more carbon and/or <1.5mm diam, plated or coated with zinc",Dominican Rep,Gran Caribe,kilograms,"4,810","8,575"
20220201,7318.24.00,"Iron or steel, cotters and cotter pins",Ireland,Europa y Asia central,kilograms,2,"13,408"
20220101,7314.41.00,"Iron/steel, grill, netting and fencing, of wire, not welded at the intersection, plated or coated with zinc",Mexico,America Latina,kilograms,"2,826","10,953"
20220101,7222.20.00,"Stainless steel, bars and rods, not further worked than cold-formed or cold-finished, nesoi",Germany,Europa y Asia central,kilograms,"2,970","11,136"
20220201,7325.10.00,"Nonmalleable cast iron, articles, nesoi",Netherlands,Europa y Asia central,kilograms,626,"14,731"
20220201,7318.14.10,"Iron or steel, self-tapping screws, w/shanks or threads less than 6 mm in diameter",Taiwan,Asia oriental y el Pacifico,kilograms,"4,098","11,311"
20220201,7217.20.30,"Iron/nonalloy steel, round wire, <0.25% carbon, plated or coated with zinc, w/diameter of 1.5 mm or more",Dominican Rep,Gran Caribe,kilograms,"6,350","9,660"
20220201,7326.90.45,"Iron or steel, horse and mule shoes",Belgium,Europa y Asia central,kilograms,"3,261","14,189"
20220101,7307.92.90,"Iron or steel (o/than stainless), not cast, threaded elbow and bends for tubes/pipes",Italy,Europa y Asia central,kilograms,"1,275","16,554"
20220201,7318.15.80,"Iron or steel, screws and bolts, nesoi, having shanks or threads 6 mm or more in diameter",China,Asia oriental y el Pacifico,kilograms,"1,086","16,934"
20220201,7208.26.00,"Iron/nonalloy steel, width 600mm+, hot-rolled flat-rolled products, in coils, w/thick 3mm or mor but less 4.75mm, pickled, not clad/plated",Brazil,America Latina,kilograms,"6,934","11,094"
20220101,7326.90.86,"Iron or steel, articles, nesoi",India,Asia meridional,kilograms,"6,263","12,016"
20220101,7320.20.10,"Iron or steel, helical springs, suitable for motor-vehicle suspension",Japan,Asia oriental y el Pacifico,kilograms,"1,887","16,397"
20220201,7326.90.86,"Iron or steel, articles, nesoi",Mexico,America Latina,kilograms,0,"18,860"
20220201,7315.12.00,"Iron or steel, articulated link chain (other than roller chain)",China,Asia oriental y el Pacifico,kilograms,"3,632","15,780"
20220201,7216.31.00,"Iron/nonalloy steel, U-sections, not further worked than hot-rolled, hot-drawn or extruded, w/height of 80 mm or more",Mexico,America Latina,kilograms,"10,015","10,214"
20220201,7315.89.50,"Iron or steel, chain nesoi",China,Asia oriental y el Pacifico,kilograms,"1,881","18,900"
20220201,7318.15.60,"Iron or steel, screws and bolts, nesoi, having shanks or threads less than 6 mm in diameter",China,Asia oriental y el Pacifico,kilograms,"1,396","19,569"
20220101,7312.10.90,"Iron/steel (o/stainless), ropes, cables & cordage, o/th of brass plate wire (o/than stranded wire), n/elect. insul., w/o fittings etc.",China,Asia oriental y el Pacifico,kilograms,"4,779","16,644"
20220201,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Czechia,Europa y Asia central,kilograms,460,"21,142"
20220201,7318.14.50,"Iron or steel, self-tapping screws, w/shanks or threads 6 mm or more in diameter",China,Asia oriental y el Pacifico,kilograms,"5,400","16,292"
20220201,7217.10.40,"Iron/nonalloy steel, round wire, <0.25% carbon, not plated or coated, w/diameter less than 1.5 mm",Mexico,America Latina,kilograms,"8,300","14,901"
20220101,7216.10.00,"Iron/nonalloy steel, U,I or H-sections, not further worked than hot-rolled, hot-drawn or extruded, w/height under 80 mm",Turkey,Europa y Asia central,kilograms,"13,240","10,223"
20220101,7308.90.60,"Iron or steel, columns, pillars, posts, beams and girders, nesoi",Chile,America Latina,kilograms,"6,024","17,504"
20220101,7308.40.00,"Iron or steel, props and similar equipment for scaffolding, shuttering or pit-propping",Dominican Rep,Gran Caribe,kilograms,"15,717","9,000"
20220201,7307.92.30,"Iron or steel (o/than stainless), not cast, threaded sleeves (couplings) for tubes/pipes",India,Asia meridional,kilograms,"6,233","18,825"
20220101,7318.15.60,"Iron or steel, screws and bolts, nesoi, having shanks or threads less than 6 mm in diameter",China,Asia oriental y el Pacifico,kilograms,"1,364","24,047"
20220101,7318.14.10,"Iron or steel, self-tapping screws, w/shanks or threads less than 6 mm in diameter",China,Asia oriental y el Pacifico,kilograms,"7,749","17,781"
20220201,7318.19.00,"Iron or steel, threaded articles similar to screws, bolts, nuts, coach screws & screw hooks, nesoi",India,Asia meridional,kilograms,"2,410","24,375"
20220201,7317.00.55,"Iron or steel, nails, tacks, corrugated nails, staples & similar arts., of one piece construction, made of round wire, nesoi",Mexico,America Latina,kilograms,"8,961","18,230"
20220101,7216.31.00,"Iron/nonalloy steel, U-sections, not further worked than hot-rolled, hot-drawn or extruded, w/height of 80 mm or more",Turkey,Europa y Asia central,kilograms,"15,529","11,990"
20220201,7217.90.10,"Iron/nonalloy steel, wire, coated with plastics",China,Asia oriental y el Pacifico,kilograms,"4,056","23,872"
20220101,7312.10.30,"Iron or steel (o/than stainless), stranded wire, not elect. insul., not fitted with fittings or made up into articles",China,Asia oriental y el Pacifico,kilograms,"4,868","24,037"
20220101,7318.16.00,"Iron or steel, nuts",China,Asia oriental y el Pacifico,kilograms,"10,115","19,200"
20220101,7312.10.70,"Iron/steel (o/stainless), ropes, cables & cordage (o/than stranded wire), n/elect. insul., fitted with fittings or made up into articles",Taiwan,Asia oriental y el Pacifico,kilograms,"2,285","27,120"
20220101,7307.92.90,"Iron or steel (o/than stainless), not cast, threaded elbow and bends for tubes/pipes",China,Asia oriental y el Pacifico,kilograms,"5,117","24,471"
20220101,7318.15.80,"Iron or steel, screws and bolts, nesoi, having shanks or threads 6 mm or more in diameter",China,Asia oriental y el Pacifico,kilograms,"6,804","24,070"
20220201,7306.61.70,"Alloy steel, welded, w/square or rectangular x-sect, tubes, pipes and hollow profiles, w/wall thickness less than 4 mm",Guatemala,Gran Caribe,kilograms,"13,016","18,845"
20220201,7208.40.30,"Iron/nonalloy steel, width 600mm+, hot-rolled flat-rolled products, w/pattern in relief,not coils,w/thick 4.75 or more, n/clad/plated/coated",Slovakia,Europa y Asia central,kilograms,"14,563","18,804"
20220101,7317.00.20,"Iron or steel, nails, tacks, corrugated nails, staples & similar arts., not threaded, suitable for use in powder-actuated hand tools",China,Asia oriental y el Pacifico,kilograms,"11,187","22,591"
20220201,7314.41.00,"Iron/steel, grill, netting and fencing, of wire, not welded at the intersection, plated or coated with zinc",Mexico,America Latina,kilograms,"12,000","24,453"
20220201,7212.30.50,"Iron/nonalloy steel, width 300+ but less th/600mm, flat-rolled products, plated or coated with zinc (other than electrolytically)",Mexico,America Latina,kilograms,"11,256","25,720"
20220201,7326.90.86,"Iron or steel, articles, nesoi",Vietnam,Asia oriental y el Pacifico,kilograms,"1,443","35,643"
20220201,7314.20.00,"Iron/steel, grill, netting & fencing, of wire w/maximum x-sect. dimension 3 mm or more, welded at intersection, w/mesh size 100 cm2 or more",Spain,Europa y Asia central,kilograms,"10,921","26,193"
20220101,7217.10.50,"Iron/nonalloy steel, round wire, <0.25% carbon, not plated or coated, w/diameter of 1.5 mm or more",China,Asia oriental y el Pacifico,kilograms,"10,996","26,592"
20220201,7317.00.55,"Iron or steel, nails, tacks, corrugated nails, staples & similar arts., of one piece construction, made of round wire, nesoi",China,Asia oriental y el Pacifico,kilograms,"13,588","24,528"
20220201,7227.20.00,"Alloy silico-manganese steel, bars and rods in irregularly wound coils, hot-rolled",Dominican Rep,Gran Caribe,kilograms,"21,600","18,165"
20220101,7210.49.00,"Iron/nonalloy steel, width 600mm+, flat-rolled products, plated or coated with zinc (other than electrolytically), not corrugated",Costa Rica,Gran Caribe,kilograms,"16,920","23,688"
20220101,7209.26.00,"Iron/nonalloy steel, width 600mm+, cold-rolled flat-rolled products, not in coils, w/thick o/1mm but less than 3mm, not clad/plated/coated",Mexico,America Latina,kilograms,"14,062","26,718"
20220201,7326.90.86,"Iron or steel, articles, nesoi",India,Asia meridional,kilograms,"10,132","31,254"
20220101,7326.90.45,"Iron or steel, horse and mule shoes",China,Asia oriental y el Pacifico,kilograms,"5,175","36,400"
20220101,7318.19.00,"Iron or steel, threaded articles similar to screws, bolts, nuts, coach screws & screw hooks, nesoi",India,Asia meridional,kilograms,"14,850","27,000"
20220101,7216.31.00,"Iron/nonalloy steel, U-sections, not further worked than hot-rolled, hot-drawn or extruded, w/height of 80 mm or more",Mexico,America Latina,kilograms,"20,902","21,526"
20220201,7217.90.10,"Iron/nonalloy steel, wire, coated with plastics",Mexico,America Latina,kilograms,"15,403","27,652"
20220201,7317.00.20,"Iron or steel, nails, tacks, corrugated nails, staples & similar arts., not threaded, suitable for use in powder-actuated hand tools",Colombia,America Latina,kilograms,"16,728","26,788"
20220201,7306.69.70,"Alloy steel, welded, w/other non-circ. x-sect, tubes, pipes and hollow profiles, w/wall thickness less than 4 mm",China,Asia oriental y el Pacifico,kilograms,"15,135","28,546"
20220101,7214.99.00,"Iron/nonalloy steel, bars and rods, not further worked than hot-rolled, hot-drawn or hot-extruded, w/non-rectangular X-sect, not in coils",Mexico,America Latina,kilograms,"21,767","22,373"
20220201,7301.20.10,"Iron or nonalloy steel, angles, shapes and sections, welded",India,Asia meridional,kilograms,"19,300","25,260"
20220201,7306.61.50,"Iron or nonalloy steel, welded, w/square or rectangular x-sect, tubes, pipes and hollow profiles, w/wall thickness less than 4 mm",India,Asia meridional,kilograms,"23,730","21,050"
20220201,7210.30.00,"Iron/nonalloy steel, width 600mm+, flat-rolled products, electrolytically plated or coated with zinc",Costa Rica,Gran Caribe,kilograms,"19,798","26,133"
20220101,7318.15.50,"Iron or steel, threaded studs",China,Asia oriental y el Pacifico,kilograms,"18,949","29,486"
20220201,7318.22.00,"Iron or steel, washers (o/than spring washers and other lock washers)",China,Asia oriental y el Pacifico,kilograms,"12,688","36,016"
20220101,7306.61.50,"Iron or nonalloy steel, welded, w/square or rectangular x-sect, tubes, pipes and hollow profiles, w/wall thickness less than 4 mm",India,Asia meridional,kilograms,"25,050","24,081"
20220201,7318.23.00,"Iron or steel, rivets",Italy,Europa y Asia central,kilograms,570,"50,215"
20220101,7212.40.50,"Iron/nonalloy steel, width 300+ but less th/600mm, flat-rolled products, painted, varnished or coated w/plastic",Mexico,America Latina,kilograms,"27,116","23,721"
20220101,7217.20.30,"Iron/nonalloy steel, round wire, <0.25% carbon, plated or coated with zinc, w/diameter of 1.5 mm or more",Spain,Europa y Asia central,kilograms,"25,164","26,697"
20220101,7208.51.00,"Iron/nonalloy steel, width 600mm+, hot-rolled flat-rolled products, nesoi, not in coils, w/thick o/10mm, not clad/plated/coated",Serbia,Europa y Asia central,kilograms,"20,790","31,145"
20220101,7208.38.00,"Iron/nonalloy steel, width 600mm+, hot-rolled flat-rolled products, in coils, w/thick 3mm or more & less 4.75mm, not pickld/clad/plated",Serbia,Europa y Asia central,kilograms,"20,750","31,583"
20220101,7308.90.60,"Iron or steel, columns, pillars, posts, beams and girders, nesoi",India,Asia meridional,kilograms,"17,650","35,481"
20220101,7314.49.30,"Iron/steel, grill, netting and fencing, of wire, not welded at the intersection, not cut to shape",India,Asia meridional,kilograms,"29,198","24,351"
20220201,7308.90.60,"Iron or steel, columns, pillars, posts, beams and girders, nesoi",Germany,Europa y Asia central,kilograms,"17,206","36,462"
20220201,7306.30.50,"Iron or nonalloy steel, welded, w/circ. x-sect & ext. diam. 406.4mm or less, pipes, tubes & holl. prof., w/wall thick. of 1.65 mm or more",China,Asia oriental y el Pacifico,kilograms,"22,571","31,603"
20220201,7214.99.00,"Iron/nonalloy steel, bars and rods, not further worked than hot-rolled, hot-drawn or hot-extruded, w/non-rectangular X-sect, not in coils",Mexico,America Latina,kilograms,"28,205","26,184"
20220101,7325.10.00,"Nonmalleable cast iron, articles, nesoi",Mexico,America Latina,kilograms,"11,286","43,320"
20220101,7301.20.50,"Alloy steel, angles, shapes and sections of alloy steel, welded",China,Asia oriental y el Pacifico,kilograms,"17,373","37,270"
20220201,7318.15.80,"Iron or steel, screws and bolts, nesoi, having shanks or threads 6 mm or more in diameter",Taiwan,Asia oriental y el Pacifico,kilograms,"8,383","46,365"
20220201,7325.91.00,"Iron or steel, cast grinding balls and similar articles for mills",India,Asia meridional,kilograms,"22,905","32,200"
20220201,7306.61.30,"Alloy steel, welded, w/square or rectangular x-sect, tubes, pipes and hollow profiles, w/wall thickness of 4 mm or more",Honduras,Gran Caribe,kilograms,"20,884","34,614"
20220201,7306.30.10,"Iron or nonalloy steel, welded, w/circ. x-sect & ext. diam. 406.4mm or less, tubes, pipes, hollow profiles, w/wall thick. less than 1.65 mm",China,Asia oriental y el Pacifico,kilograms,"23,176","32,451"
20220201,7320.20.10,"Iron or steel, helical springs, suitable for motor-vehicle suspension",China,Asia oriental y el Pacifico,kilograms,"12,191","43,694"
20220201,7306.30.10,"Iron or nonalloy steel, welded, w/circ. x-sect & ext. diam. 406.4mm or less, tubes, pipes, hollow profiles, w/wall thick. less than 1.65 mm",Dominican Rep,Gran Caribe,kilograms,"22,869","34,314"
20220101,7216.21.00,"Iron/nonalloy steel, L-sections, not further worked than hot-rolled, hot-drawn or extruded, w/height under 80 mm",Mexico,America Latina,kilograms,"28,281","29,648"
20220201,7318.15.50,"Iron or steel, threaded studs",Vietnam,Asia oriental y el Pacifico,kilograms,"24,380","33,700"
20220101,7217.10.80,"Iron/nonalloy steel, round wire, w/0.25% or more carbon, not plated or coated",Mexico,America Latina,kilograms,"17,134","41,554"
20220201,7318.15.60,"Iron or steel, screws and bolts, nesoi, having shanks or threads less than 6 mm in diameter",Taiwan,Asia oriental y el Pacifico,kilograms,"8,231","50,570"
20220101,7314.20.00,"Iron/steel, grill, netting & fencing, of wire w/maximum x-sect. dimension 3 mm or more, welded at intersection, w/mesh size 100 cm2 or more",Spain,Europa y Asia central,kilograms,"18,104","41,684"
20220201,7210.50.00,"Iron/nonalloy steel, width 600mm+, flat-rolled products, plated or coated with chromium oxides or with chromium and chromium oxides",China,Asia oriental y el Pacifico,kilograms,"26,206","33,590"
20220201,7208.53.00,"Iron/nonalloy steel, width 600mm+, hot-rolled flat-rolled products, neosi, not in coils, w/thick 3mm+ but < 4.75mm, not clad/plated/coated",Serbia,Europa y Asia central,kilograms,"24,200","36,160"
20220201,7315.90.00,"Iron or steel, parts of chain (other than articulated link chain)",China,Asia oriental y el Pacifico,kilograms,"6,539","53,887"
20220201,7216.61.00,"Iron/nonalloy steel, angles, shapes & sections nesoi, not further worked than cold-formed or cold-finished, from flat-rolled products",Costa Rica,Gran Caribe,kilograms,"24,157","36,893"
20220201,7312.10.90,"Iron/steel (o/stainless), ropes, cables & cordage, o/th of brass plate wire (o/than stranded wire), n/elect. insul., w/o fittings etc.",South Korea,Asia oriental y el Pacifico,kilograms,"16,399","45,252"
20220101,7318.15.50,"Iron or steel, threaded studs",India,Asia meridional,kilograms,"29,746","32,273"
20220101,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Honduras,Gran Caribe,kilograms,"24,764","38,378"
20220201,7216.40.00,"Iron/nonalloy steel, L or T-sections, not further worked than hot-rolled, hot-drawn or extruded, w/height 80 mm or more",Mexico,America Latina,kilograms,"31,363","32,506"
20220201,7210.49.00,"Iron/nonalloy steel, width 600mm+, flat-rolled products, plated or coated with zinc (other than electrolytically), not corrugated",Mexico,America Latina,kilograms,"18,800","45,214"
20220201,7312.10.90,"Iron/steel (o/stainless), ropes, cables & cordage, o/th of brass plate wire (o/than stranded wire), n/elect. insul., w/o fittings etc.",China,Asia oriental y el Pacifico,kilograms,"15,066","49,321"
20220201,7310.10.00,"Iron/steel, tanks, casks, drums, cans, boxes & siml. cont. for any material (o/than compress./liq.gas), w/cap. of 50+ l but n/o 300 l",Germany,Europa y Asia central,kilograms,"10,584","53,820"
20220101,7310.10.00,"Iron/steel, tanks, casks, drums, cans, boxes & siml. cont. for any material (o/than compress./liq.gas), w/cap. of 50+ l but n/o 300 l",Germany,Europa y Asia central,kilograms,"10,628","54,828"
20220201,7217.10.50,"Iron/nonalloy steel, round wire, <0.25% carbon, not plated or coated, w/diameter of 1.5 mm or more",Mexico,America Latina,kilograms,"22,547","43,776"
20220101,7310.10.00,"Iron/steel, tanks, casks, drums, cans, boxes & siml. cont. for any material (o/than compress./liq.gas), w/cap. of 50+ l but n/o 300 l",Mexico,America Latina,kilograms,"1,813","65,372"
20220201,7214.91.00,"Iron/nonalloy steel, bars and rods, not further worked than hot-rolled, hot-drawn or hot-extruded, w/rectangular (o/than square) X-section",Mexico,America Latina,kilograms,"33,017","34,220"
20220201,7308.90.95,"Iron or steel, structures (excluding prefab structures of 9406) and parts of structures, nesoi",Colombia,America Latina,kilograms,"13,508","55,105"
20220201,7217.10.90,"Iron/nonalloy steel, wire (other than flat or round), w/0.25% or more of carbon, not plated or coated",Mexico,America Latina,kilograms,"25,531","45,836"
20220101,7306.61.70,"Alloy steel, welded, w/square or rectangular x-sect, tubes, pipes and hollow profiles, w/wall thickness less than 4 mm",Honduras,Gran Caribe,kilograms,"23,838","47,557"
20220201,7317.00.55,"Iron or steel, nails, tacks, corrugated nails, staples & similar arts., of one piece construction, made of round wire, nesoi",Dominican Rep,Gran Caribe,kilograms,"28,739","42,898"
20220101,7304.39.00,"Iron (o/than cast) or nonalloy steel, seamless, not cold-drawn or cold-rolled, tubes, pipes and hollow prof., w/circular cross sect., nesoi",India,Asia meridional,kilograms,"45,129","30,939"
20220201,7217.10.80,"Iron/nonalloy steel, round wire, w/0.25% or more carbon, not plated or coated",Mexico,America Latina,kilograms,"32,920","44,524"
20220101,7306.30.50,"Iron or nonalloy steel, welded, w/circ. x-sect & ext. diam. 406.4mm or less, pipes, tubes & holl. prof., w/wall thick. of 1.65 mm or more",China,Asia oriental y el Pacifico,kilograms,"40,012","37,857"
